outstandingaverage,37000,"volume (bbl),average daily oil production derivatives (a),2012 collar contracts with short puts,price per bbl",$118.34 ,"ceiling,average daily oil production derivatives (a),2012 collar contracts with short puts,price per bbl",$80.41 ,"floor,average daily oil production derivatives (a),2012 collar contracts with short puts,price per bbl",$65.00 ,"short put,average daily oil production derivatives (a),2012 collar contracts with short puts,price per bbl",3000,"volume (bbl),average daily oil production derivatives (a),2013 swap contracts,price per bbl",$81.02 ,"price per bbl,average daily oil production derivatives (a),2013 swap contracts,price per bbl",21250,"volume (bbl),average daily oil production derivatives (a),2013 collar contracts with short puts,price per bbl",$117.38 ,"ceiling,average daily oil production derivatives (a),2013 collar contracts with short puts,price per bbl",$80.18 ,"floor,average daily oil production derivatives (a),2013 collar contracts with short puts,price per bbl",$65.18 ,"short put,average daily oil production derivatives (a),2013 collar contracts with short puts,price per bbl",4000,"volume (bbl),average daily oil production derivatives (a),2014 collar contracts with short puts,price per bbl",$120.50 ,"ceiling,average daily oil production derivatives (a),2014 collar contracts with short puts,price per bbl",$85.00 ,"floor,average daily oil production derivatives (a),2014 collar contracts with short puts,price per bbl",$70.00 ,"short put,average daily oil production derivatives (a),2014 collar contracts with short puts,price per bbl",,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:11,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
firstquarter,1150,"volume (bbl),average daily ngl production derivatives,2011 swap contracts,",$51.26 ,"price per bbl,average daily ngl production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
secondquarter,1150,"volume (bbl),average daily ngl production derivatives,2011 swap contracts,",$51.38 ,"price per bbl,average daily ngl production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
thirdquarter,1150,"volume (bbl),average daily ngl production derivatives,2011 swap contracts,",$51.50 ,"price per bbl,average daily ngl production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
fourthquarter,1150,"volume (bbl),average daily ngl production derivatives,2011 swap contracts,",$51.50 ,"price per bbl,average daily ngl production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
outstandingaverage,1150,"volume (bbl),average daily ngl production derivatives,2011 swap contracts,",$51.41 ,"price per bbl,average daily ngl production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:12,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,,,,,,,,,,,
firstquarter,2650,"volume (bbl),average daily ngl production derivatives,2011 collar contracts,",$64.23 ,"ceiling,average daily ngl production derivatives,2011 collar contracts,price per bbl",$53.29 ,"floor,average daily ngl production derivatives,2011 collar contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,
secondquarter,2650,"volume (bbl),average daily ngl production derivatives,2011 collar contracts,",$64.23 ,"ceiling,average daily ngl production derivatives,2011 collar contracts,price per bbl",$53.29 ,"floor,average daily ngl production derivatives,2011 collar contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,
thirdquarter,2650,"volume (bbl),average daily ngl production derivatives,2011 collar contracts,",$64.23 ,"ceiling,average daily ngl production derivatives,2011 collar contracts,price per bbl",$53.29 ,"floor,average daily ngl production derivatives,2011 collar contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,
fourthquarter,2650,"volume (bbl),average daily ngl production derivatives,2011 collar contracts,",$64.23 ,"ceiling,average daily ngl production derivatives,2011 collar contracts,price per bbl",$53.29 ,"floor,average daily ngl production derivatives,2011 collar contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,
outstandingaverage,2650,"volume (bbl),average daily ngl production derivatives,2011 collar contracts,",$64.23 ,"ceiling,average daily ngl production derivatives,2011 collar contracts,price per bbl",$53.29 ,"floor,average daily ngl production derivatives,2011 collar contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:13,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
firstquarter,750,"volume (bbl),average daily ngl production derivatives,2012 swap contracts,price per bbl",$35.03 ,"price per bbl,average daily ngl production derivatives,2012 swap contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,,
secondquarter,750,"volume (bbl),average daily ngl production derivatives,2012 swap contracts,price per bbl",$35.03 ,"price per bbl,average daily ngl production derivatives,2012 swap contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,,
thirdquarter,750,"volume (bbl),average daily ngl production derivatives,2012 swap contracts,price per bbl",$35.03 ,"price per bbl,average daily ngl production derivatives,2012 swap contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,,
fourthquarter,750,"volume (bbl),average daily ngl production derivatives,2012 swap contracts,price per bbl",$35.03 ,"price per bbl,average daily ngl production derivatives,2012 swap contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,,
outstandingaverage,750,"volume (bbl),average daily ngl production derivatives,2012 swap contracts,price per bbl",$35.03 ,"price per bbl,average daily ngl production derivatives,2012 swap contracts,price per bbl",,,,,,,,,,,,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:14,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
firstquarter,117500,"volume (mmbtu),average daily gas production derivatives,2011 swap contracts,",$6.13 ,"price per mmbtu,average daily gas production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
secondquarter,117500,"volume (mmbtu),average daily gas production derivatives,2011 swap contracts,",$6.13 ,"price per mmbtu,average daily gas production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
thirdquarter,117500,"volume (mmbtu),average daily gas production derivatives,2011 swap contracts,",$6.13 ,"price per mmbtu,average daily gas production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
fourthquarter,117500,"volume (mmbtu),average daily gas production derivatives,2011 swap contracts,",$6.13 ,"price per mmbtu,average daily gas production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
outstandingaverage,117500,"volume (mmbtu),average daily gas production derivatives,2011 swap contracts,",$6.13 ,"price per mmbtu,average daily gas production derivatives,2011 swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:15,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,,,,,,,,,,,,,,,,,,,,,,
firstquarter,200000,"volume (mmbtu),average daily gas production derivatives,2011 collar contracts with short puts,",$8.55 ,"ceiling,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$6.32 ,"floor,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$4.88 ,"short put,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
secondquarter,200000,"volume (mmbtu),average daily gas production derivatives,2011 collar contracts with short puts,",$8.55 ,"ceiling,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$6.32 ,"floor,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$4.88 ,"short put,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
thirdquarter,200000,"volume (mmbtu),average daily gas production derivatives,2011 collar contracts with short puts,",$8.55 ,"ceiling,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$6.32 ,"floor,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$4.88 ,"short put,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
fourthquarter,200000,"volume (mmbtu),average daily gas production derivatives,2011 collar contracts with short puts,",$8.55 ,"ceiling,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$6.32 ,"floor,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$4.88 ,"short put,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
outstandingaverage,200000,"volume (mmbtu),average daily gas production derivatives,2011 collar contracts with short puts,",$8.55 ,"ceiling,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$6.32 ,"floor,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",$4.88 ,"short put,average daily gas production derivatives,2011 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:16,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,,,,,,,,,,,,,,,,,,,,,,
firstquarter,153500,"volume (mmbtu),average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",$(0.53,"price per mmbtu,average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",105000,"volume (mmbtu),average daily gas production derivatives,2012 swap contracts,price per mmbtu",$5.82 ,"price per mmbtu,average daily gas production derivatives,2012 swap contracts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
secondquarter,153500,"volume (mmbtu),average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",$(0.53,"price per mmbtu,average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",105000,"volume (mmbtu),average daily gas production derivatives,2012 swap contracts,price per mmbtu",$5.82 ,"price per mmbtu,average daily gas production derivatives,2012 swap contracts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
thirdquarter,143500,"volume (mmbtu),average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",$(0.56,"price per mmbtu,average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",105000,"volume (mmbtu),average daily gas production derivatives,2012 swap contracts,price per mmbtu",$5.82 ,"price per mmbtu,average daily gas production derivatives,2012 swap contracts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
fourthquarter,143500,"volume (mmbtu),average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",$(0.56,"price per mmbtu,average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",105000,"volume (mmbtu),average daily gas production derivatives,2012 swap contracts,price per mmbtu",$5.82 ,"price per mmbtu,average daily gas production derivatives,2012 swap contracts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
outstandingaverage,148500,"volume (mmbtu),average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",$(0.54,"price per mmbtu,average daily gas production derivatives,2011 basis swap contracts,price per mmbtu",105000,"volume (mmbtu),average daily gas production derivatives,2012 swap contracts,price per mmbtu",$5.82 ,"price per mmbtu,average daily gas production derivatives,2012 swap contracts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:17,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,vol5,vol5_type,vol6,vol6_type,vol7,vol7_type,,,,,,,,,,,,,,,,
firstquarter,65000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts,price per mmbtu",$6.60 ,"ceiling,average daily gas production derivatives,2012 collar contracts,price per mmbtu",$5.00 ,"floor,average daily gas production derivatives,2012 collar contracts,price per mmbtu",190000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$7.96 ,"ceiling,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$6.12 ,"floor,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$4.55 ,"short put,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,
secondquarter,65000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts,price per mmbtu",$6.60 ,"ceiling,average daily gas production derivatives,2012 collar contracts,price per mmbtu",$5.00 ,"floor,average daily gas production derivatives,2012 collar contracts,price per mmbtu",190000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$7.96 ,"ceiling,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$6.12 ,"floor,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$4.55 ,"short put,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,
thirdquarter,65000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts,price per mmbtu",$6.60 ,"ceiling,average daily gas production derivatives,2012 collar contracts,price per mmbtu",$5.00 ,"floor,average daily gas production derivatives,2012 collar contracts,price per mmbtu",190000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$7.96 ,"ceiling,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$6.12 ,"floor,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$4.55 ,"short put,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,
fourthquarter,65000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts,price per mmbtu",$6.60 ,"ceiling,average daily gas production derivatives,2012 collar contracts,price per mmbtu",$5.00 ,"floor,average daily gas production derivatives,2012 collar contracts,price per mmbtu",190000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$7.96 ,"ceiling,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$6.12 ,"floor,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$4.55 ,"short put,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,
outstandingaverage,65000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts,price per mmbtu",$6.60 ,"ceiling,average daily gas production derivatives,2012 collar contracts,price per mmbtu",$5.00 ,"floor,average daily gas production derivatives,2012 collar contracts,price per mmbtu",190000,"volume (mmbtu),average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$7.96 ,"ceiling,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$6.12 ,"floor,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",$4.55 ,"short put,average daily gas production derivatives,2012 collar contracts with short puts,price per mmbtu",,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:18,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,,,,,,,,,,,,,,,,,,,,,,
,116000,"volume (mmbtu),2012 basis swap contracts,",$(0.37,"price per mmbtu,2012 basis swap contracts,",67500,"volume (mmbtu),2013 swap contracts,",$6.11 ,"price per mmbtu,2013 swap contracts,",,,,,,,,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:19,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,,,,,,,,,,,,,,,,,,,,,,
,32500,"volume (mmbtu),2013 basis swap contracts,price per mmbtu",$(0.34,"price per mmbtu,2013 basis swap contracts,price per mmbtu",50000,"volume (mmbtu),2014 swap contracts,price per mmbtu",$6.05 ,"price per mmbtu,2014 swap contracts,price per mmbtu",,,,,,,,,,,,,,,,,,,,,,
PXD20110225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:20,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,vol5,vol5_type,vol6,vol6_type,vol7,vol7_type,vol8,vol8_type,vol9,vol9_type,,,,,,,,,,,,
,40000,"volume (mmbtu),2014 collar contracts,price per mmbtu",$6.73 ,"ceiling,2014 collar contracts,price per mmbtu",$5.00 ,"floor,2014 collar contracts,price per mmbtu",50000,"volume (mmbtu),2014 collar contracts with short puts,price per mmbtu",$8.08 ,"ceiling,2014 collar contracts with short puts,price per mmbtu",$6.00 ,"floor,2014 collar contracts with short puts,price per mmbtu",$4.50 ,"short put,2014 collar contracts with short puts,price per mmbtu",10000,"volume (mmbtu),2014 basis swap contracts,price per mmbtu",$(0.16,"price per mmbtu,2014 basis swap contracts,price per mmbtu",,,,,,,,,,,,
PXD20120229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
"year ending december 31,,2012,",3000,"swap contracts,oil derivatives,average daily notional bbl volumes (a)",$79.32 ,"weighted average fixed price per bbl,oil derivatives,average daily notional bbl volumes (a)",,,,,,,,,,,,,,,,,,,,,,,,,,
"year ending december 31,,2013,",3000,"swap contracts,oil derivatives,average daily notional bbl volumes (a)",$81.02 ,"weighted average fixed price per bbl,oil derivatives,average daily notional bbl volumes (a)",,,,,,,,,,,,,,,,,,,,,,,,,,
PXD20120229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,vol5,vol5_type,vol6,vol6_type,vol7,vol7_type,vol8,vol8_type,,,,,,,,,,,,,,
"year ending december 31,,2012,",2000,"collar contracts,oil derivatives,average daily notional bbl volumes (a)",$127.00 ,"weighted average ceiling price per bbl,oil derivatives,average daily notional bbl volumes (a)",$90.00 ,"weighted average floor price per bbl,oil derivatives,average daily notional bbl volumes (a)",41610,"collar contracts with short puts,oil derivatives,average daily notional bbl volumes (a)",$118.24 ,"weighted average ceiling price per bbl,oil derivatives,average daily notional bbl volumes (a),",$82.36 ,"weighted average floor price per bbl,oil derivatives,average daily notional bbl volumes (a),",$66.52 ,"weighted average short put price per bbl,oil derivatives,average daily notional bbl volumes (a)",$110.31 ,"average forward nymex oil prices (b),oil derivatives,average daily notional bbl volumes (a)",,,,,,,,,,,,,,
"year ending december 31,,2013,",,"collar contracts,oil derivatives,average daily notional bbl volumes (a)",,"weighted average ceiling price per bbl,oil derivatives,average daily notional bbl volumes (a)",,"weighted average floor price per bbl,oil derivatives,average daily notional bbl volumes (a)",34000,"collar contracts with short puts,oil derivatives,average daily notional bbl volumes (a)",$119.38 ,"weighted average ceiling price per bbl,oil derivatives,average daily notional bbl volumes (a),",$84.35 ,"weighted average floor price per bbl,oil derivatives,average daily notional bbl volumes (a),",$66.56 ,"weighted average short put price per bbl,oil derivatives,average daily notional bbl volumes (a)",$106.86 ,"average forward nymex oil prices (b),oil derivatives,average daily notional bbl volumes (a)",,,,,,,,,,,,,,
"year ending december 31,,2014,",,"collar contracts,oil derivatives,average daily notional bbl volumes (a)",,"weighted average ceiling price per bbl,oil derivatives,average daily notional bbl volumes (a)",,"weighted average floor price per bbl,oil derivatives,average daily notional bbl volumes (a)",10000,"collar contracts with short puts,oil derivatives,average daily notional bbl volumes (a)",$127.46 ,"weighted average ceiling price per bbl,oil derivatives,average daily notional bbl volumes (a),",$87.50 ,"weighted average floor price per bbl,oil derivatives,average daily notional bbl volumes (a),",$72.50 ,"weighted average short put price per bbl,oil derivatives,average daily notional bbl volumes (a)",$100.34 ,"average forward nymex oil prices (b),oil derivatives,average daily notional bbl volumes (a)",,,,,,,,,,,,,,
PXD20120229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,,,,,,,,,,,
"year ending december 31,,2012,",750,"roll adjustment swap contracts (c),oil derivatives,average daily notional bbl volumes (a)",$0.28 ,"weighted average fixed price per bbl,oil derivatives,average daily notional bbl volumes (a),",$0.06 ,"average forward nymex roll adjustment prices (d),oil derivatives,average daily notional bbl volumes (a)",,,,,,,,,,,,,,,,,,,,,,,,
"year ending december 31,,2013,",3000,"roll adjustment swap contracts (c),oil derivatives,average daily notional bbl volumes (a)",$0.43 ,"weighted average fixed price per bbl,oil derivatives,average daily notional bbl volumes (a),",$0.69 ,"average forward nymex roll adjustment prices (d),oil derivatives,average daily notional bbl volumes (a)",,,,,,,,,,,,,,,,,,,,,,,,
PXD20120229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:3,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,vol5,vol5_type,vol6,vol6_type,vol7,vol7_type,vol8,vol8_type,,,,,,,,,,,,,,
"year ending december 31,,2012,",65000,"collar contracts,gas derivatives,average daily notional mmbtu volumes",$6.60 ,"weighted average ceiling price per mmbtu,gas derivatives,average daily notional mmbtu volumes",$5.00 ,"weighted average floor price per mmbtu,gas derivatives,average daily notional mmbtu volumes",170000,"collar contracts with short puts (a),gas derivatives,average daily notional mmbtu volumes",$7.92 ,"weighted average ceiling price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$6.07 ,"weighted average floor price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$4.50 ,"weighted average short put price per mmbtu,gas derivatives,average daily notional mmbtu volumes",$2.98 ,"average forward nymex gas prices (b),gas derivatives,average daily notional mmbtu volumes",,,,,,,,,,,,,,
"year ending december 31,,2013,",150000,"collar contracts,gas derivatives,average daily notional mmbtu volumes",$6.25 ,"weighted average ceiling price per mmbtu,gas derivatives,average daily notional mmbtu volumes",$5.00 ,"weighted average floor price per mmbtu,gas derivatives,average daily notional mmbtu volumes",45000,"collar contracts with short puts (a),gas derivatives,average daily notional mmbtu volumes",$7.49 ,"weighted average ceiling price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$6.00 ,"weighted average floor price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$4.50 ,"weighted average short put price per mmbtu,gas derivatives,average daily notional mmbtu volumes",$3.79 ,"average forward nymex gas prices (b),gas derivatives,average daily notional mmbtu volumes",,,,,,,,,,,,,,
"year ending december 31,,2014,",140000,"collar contracts,gas derivatives,average daily notional mmbtu volumes",$6.44 ,"weighted average ceiling price per mmbtu,gas derivatives,average daily notional mmbtu volumes",$5.00 ,"weighted average floor price per mmbtu,gas derivatives,average daily notional mmbtu volumes",60000,"collar contracts with short puts (a),gas derivatives,average daily notional mmbtu volumes",$7.80 ,"weighted average ceiling price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$5.83 ,"weighted average floor price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$4.42 ,"weighted average short put price per mmbtu,gas derivatives,average daily notional mmbtu volumes",$4.18 ,"average forward nymex gas prices (b),gas derivatives,average daily notional mmbtu volumes",,,,,,,,,,,,,,
"year ending december 31,,2015,",50000,"collar contracts,gas derivatives,average daily notional mmbtu volumes",$7.92 ,"weighted average ceiling price per mmbtu,gas derivatives,average daily notional mmbtu volumes",$5.00 ,"weighted average floor price per mmbtu,gas derivatives,average daily notional mmbtu volumes",30000,"collar contracts with short puts (a),gas derivatives,average daily notional mmbtu volumes",$7.11 ,"weighted average ceiling price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$5.00 ,"weighted average floor price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$4.00 ,"weighted average short put price per mmbtu,gas derivatives,average daily notional mmbtu volumes",$4.43 ,"average forward nymex gas prices (b),gas derivatives,average daily notional mmbtu volumes",,,,,,,,,,,,,,
PXD20120229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:4,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,,,,,,,,,,,
"year ending december 31,,2012,",136000,"basis swap contracts,gas derivatives,average daily notional mmbtu volumes",$(0.34,"weighted average fixed price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$(0.16,"average forward basis differential prices (c),gas derivatives,average daily notional mmbtu volumes",,,,,,,,,,,,,,,,,,,,,,,,
"year ending december 31,,2013,",142500,"basis swap contracts,gas derivatives,average daily notional mmbtu volumes",$(0.22,"weighted average fixed price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$(0.16,"average forward basis differential prices (c),gas derivatives,average daily notional mmbtu volumes",,,,,,,,,,,,,,,,,,,,,,,,
"year ending december 31,,2014,",115000,"basis swap contracts,gas derivatives,average daily notional mmbtu volumes",$(0.23,"weighted average fixed price per mmbtu,gas derivatives,average daily notional mmbtu volumes,",$(0.17,"average forward basis differential prices (c),gas derivatives,average daily notional mmbtu volumes",,,,,,,,,,,,,,,,,,,,,,,,
PXD20120229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:5,vol1,vol1_type,vol2,vol2_type,,,,,,,,,,,,,,,,,,,,,,,,,,
"2012,",3000,"volume (bbl),swap contracts,",$79.32 ,"average price per bbl,swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
2013,3000,"volume (bbl),swap contracts,",$81.02 ,"average price per bbl,swap contracts,",,,,,,,,,,,,,,,,,,,,,,,,,,
PXD20120229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:6,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,vol4,vol4_type,vol5,vol5_type,vol6,vol6_type,vol7,vol7_type,,,,,,,,,,,,,,,,
"2012,",2000,"volume (bbl),collar contracts,",$127.00 ,"ceiling,collar contracts,average price per bbl",$90.00 ,"floor,collar contracts,average price per bbl",41610,"volume (bbl),collar contracts with short puts (a),average price per bbl",$118.24 ,"ceiling,collar contracts with short puts (a),average price per bbl",$82.36 ,"floor,collar contracts with short puts (a),average price per bbl",$66.52 ,"short put,collar contracts with short puts (a),average price per bbl",,,,,,,,,,,,,,,,
2013,,"volume (bbl),collar contracts,",,"ceiling,collar contracts,average price per bbl",,"floor,collar contracts,average price per bbl",34000,"volume (bbl),collar contracts with short puts (a),average price per bbl",$119.38 ,"ceiling,collar contracts with short puts (a),average price per bbl",$84.35 ,"floor,collar contracts with short puts (a),average price per bbl",$66.56 ,"short put,collar contracts with short puts (a),average price per bbl",,,,,,,,,,,,,,,,
2014,,"volume (bbl),collar contracts,",,"ceiling,collar contracts,average price per bbl",,"floor,collar contracts,average price per bbl",10000,"volume (bbl),collar contracts with short puts (a),average price per bbl",$127.46 ,"ceiling,collar contracts with short puts (a),average price per bbl",$87.50 ,"floor,collar contracts with short puts (a),average price per bbl",$72.50 ,"short put,collar contracts with short puts (a),average price per bbl",,,,,,,,,,,,,,,,
PXD20130213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:0,collar contracts with short puts (a),vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,Price1,Price1_type,,,,,,,,,,,,,,,,,,,,,
",year ending december 31,,2013,,",71029,$119.76 ,weighted average ceiling price per bbl,$92.27 ,weighted average floor price per bbl,$74.28 ,weighted average short put price per bbl,$97.24 ,average forward nymex oil prices (b),,,,,,,,,,,,,,,,,,,,,
",year ending december 31,,2014,,",60000,$117.06 ,weighted average ceiling price per bbl,$92.67 ,weighted average floor price per bbl,$76.58 ,weighted average short put price per bbl,$95.03 ,average forward nymex oil prices (b),,,,,,,,,,,,,,,,,,,,,
",year ending december 31,,2015,,",26000,$104.45 ,weighted average ceiling price per bbl,$95.00 ,weighted average floor price per bbl,$80.00 ,weighted average short put price per bbl,$91.18 ,average forward nymex oil prices (b),,,,,,,,,,,,,,,,,,,,,
PXD20130213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:1,rollfactor swap contracts (a),vol1,vol1_type,Price1,Price1_type,basis swap contracts (d),vol2,vol2_type,Price2,Price2_type,,,,,,,,,,,,,,,,,,,,
",year ending december 31,,2013,,",6000,$0.43 ,weighted average fixed price per bbl (c),$(0.14,average forward nymex rollfactor prices (b),2055,$(5.75,"weighted average fixed price per bbl,",$(1.25,average forward basis differential prices (e),,,,,,,,,,,,,,,,,,,,
PXD20130213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
table:2,collar contracts with short puts,vol1,vol1_type,vol2,vol2_type,vol3,vol3_type,,,,,,,,,,,,,,,,,,,,,,,
